# file...... output/IEEE_123_feeder_0_swing_node.csv,,,,,,,
# date...... Thu Nov  1 09:19:54 2018,,,,,,,
# user...... gkris756,,,,,,,
# host...... (null),,,,,,,
# target.... meter 187,,,,,,,
# trigger... (none),,,,,,,
# interval.. 30,,,,,,,
# limit..... 0,,,,,,,
# timestamp,measured_current_A,measured_current_B,measured_current_C,measured_voltage_A,measured_voltage_B,measured_voltage_C,measured_power
2013-08-28 19:20:30 PST,+224.567-78.1667j,-117.762-101.541j,-37.5215+207.23j,+6594.92-53.467j,-3343.7-5684.74j,-3251.2+5738.1j,+3.76727e+06+1.29186e+06j
2013-08-28 19:21:00 PST,+231.42-82.0565j,-118.747-102.03j,-37.5295+208.404j,+6594.16-55.0537j,-3344.69-5683.3j,-3249.45+5738.24j,+3.8254e+06+1.32382e+06j
2013-08-28 19:21:30 PST,+230.791-82.0612j,-120.601-103.231j,-37.1617+196.392j,+6594.07-55.0472j,-3344.64-5683.21j,-3249.43+5738.15j,+3.7641e+06+1.29347e+06j
2013-08-28 19:22:00 PST,+232.391-83.1081j,-122.321-103.814j,-37.6304+204.577j,+6593.51-56.2722j,-3345.42-5682.12j,-3248.08+5738.28j,+3.83219e+06+1.33119e+06j
2013-08-28 19:22:30 PST,+221.214-76.751j,-125.982-106.55j,-37.9772+203.217j,+6594.6-54.1882j,-3344.17-5684.08j,-3250.41+5738.18j,+3.77946e+06+1.29655e+06j
2013-08-28 19:23:00 PST,+225.006-78.8061j,-128.166-107.879j,-37.6744+194.516j,+6594.35-54.7079j,-3344.49-5683.6j,-3249.85+5738.22j,+3.76848e+06+1.29097e+06j
2013-08-28 19:23:30 PST,+229.477-80.9725j,-132.025-109.839j,-37.6679+195.632j,+6594.46-54.7021j,-3344.54-5683.71j,-3249.92+5738.32j,+3.82858e+06+1.32408e+06j
2013-08-28 19:24:00 PST,+231.255-82.5429j,-119.756-102.606j,-38.0578+195.269j,+6594.67-54.077j,-3344.1-5684.22j,-3250.57+5738.19j,+3.75742e+06+1.28578e+06j
2013-08-28 19:24:30 PST,+238.459-87.276j,-111.109-97.1064j,-38.0466+194.914j,+6594.55-54.3221j,-3344.24-5684.02j,-3250.31+5738.21j,+3.74292e+06+1.2846e+06j
2013-08-28 19:25:00 PST,+233.461-85.1367j,-111.287-96.7157j,-38.5108+204.452j,+6595.18-53.9408j,-3344.23-5684.75j,-3250.94+5738.57j,+3.76474e+06+1.30176e+06j
2013-08-28 19:25:30 PST,+227.599-81.5771j,-102.107-91.1187j,-38.4379+203.895j,+6594.96-54.3798j,-3344.5-5684.35j,-3250.44+5738.59j,+3.6599e+06+1.24345e+06j
2013-08-28 19:26:00 PST,+237.074-86.2525j,-103.299-91.8571j,-38.9726+206.478j,+6595.76-52.8963j,-3343.61-5685.8j,-3252.13+5738.55j,+3.74755e+06+1.28441e+06j
2013-08-28 19:26:30 PST,+233.529-83.828j,-98.1043-88.7899j,-38.6934+212.045j,+6594.66-55.3232j,-3345.15-5683.63j,-3249.46+5738.8j,+3.72012e+06+1.26745e+06j
2013-08-28 19:27:00 PST,+239.601-86.8318j,-104.031-92.7192j,-38.1032+197.203j,+6595.57-53.6273j,-3344.14-5685.27j,-3251.42+5738.75j,+3.71558e+06+1.26376e+06j
2013-08-28 19:27:30 PST,+244.653-89.5375j,-99.7228-89.9019j,-38.0326+200.633j,+6595.27-54.1286j,-3344.42-5684.77j,-3250.84+5738.74j,+3.738e+06+1.27748e+06j
2013-08-28 19:28:00 PST,+247.801-91.0671j,-110.661-96.3355j,-38.0922+202.69j,+6594.9-54.8245j,-3344.84-5684.09j,-3250.06+5738.77j,+3.84393e+06+1.33392e+06j
2013-08-28 19:28:30 PST,+243.874-89.0032j,-113.21-97.9168j,-37.9538+187.009j,+6594.76-55.2691j,-3345.16-5683.73j,-3249.62+5738.87j,+3.745e+06+1.27928e+06j
2013-08-28 19:29:00 PST,+230.255-81.4942j,-112.377-97.4953j,-37.9168+193.549j,+6595.69-53.4032j,-3344.02-5685.45j,-3251.66+5738.73j,+3.68716e+06+1.24987e+06j
2013-08-28 19:29:30 PST,+228.079-80.5091j,-108.088-94.9351j,-38.6022+198.541j,+6596.13-52.4863j,-3343.44-5686.3j,-3252.67+5738.66j,+3.6748e+06+1.24055e+06j
2013-08-28 19:30:00 PST,+225.704-79.4195j,-113.266-97.9966j,-38.1512+197.423j,+6595.9-54.9755j,-3345.49-5684.84j,-3250.4+5739.7j,+3.68626e+06+1.25021e+06j
2013-08-28 19:30:30 PST,+225.941-79.7363j,-115.589-99.3917j,-37.9419+201.192j,+6595.03-56.3236j,-3346.23-5683.42j,-3248.79+5739.63j,+3.72428e+06+1.27335e+06j
2013-08-28 19:31:00 PST,+225.249-79.7057j,-116.923-100.568j,-38.201+197.407j,+6594.77-56.8872j,-3346.59-5682.91j,-3248.18+5739.68j,+3.70995e+06+1.26268e+06j
2013-08-28 19:31:30 PST,+215.275-74.3427j,-110.096-96.2541j,-38.3693+201.102j,+6595.35-55.8089j,-3345.94-5683.94j,-3249.38+5739.65j,+3.61837e+06+1.21525e+06j
2013-08-28 19:32:00 PST,+232.298-83.7501j,-111.026-96.8595j,-38.0175+189.67j,+6595.6-55.2243j,-3345.55-5684.47j,-3250.05+5739.57j,+3.67099e+06+1.24486e+06j
2013-08-28 19:32:30 PST,+225.598-80.0661j,-111.943-97.2124j,-38.5103+196.196j,+6595.48-55.5364j,-3345.77-5684.2j,-3249.7+5739.63j,+3.67073e+06+1.24315e+06j
2013-08-28 19:33:00 PST,+223.089-78.5107j,-119.75-102.216j,-38.3758+205.834j,+6595.41-55.6348j,-3345.82-5684.07j,-3249.56+5739.61j,+3.7635e+06+1.29268e+06j
2013-08-28 19:33:30 PST,+225.365-80.0568j,-126.947-106.272j,-38.236+202.35j,+6593.91-58.6782j,-3347.71-5681.25j,-3246.19+5739.83j,+3.80506e+06+1.31751e+06j
2013-08-28 19:34:00 PST,+224.061-78.6426j,-118.331-101.284j,-38.1997+199.206j,+6594.64-57.1826j,-3346.78-5682.64j,-3247.85+5739.72j,+3.72114e+06+1.267e+06j
2013-08-28 19:34:30 PST,+226.926-80.039j,-113.904-98.7976j,-38.0585+194.906j,+6595.45-55.6703j,-3345.87-5684.1j,-3249.57+5739.66j,+3.68618e+06+1.24706e+06j
2013-08-28 19:35:00 PST,+221.539-77.2348j,-109.105-95.6957j,-38.6109+200.775j,+6596.48-52.6153j,-3343.74-5686.52j,-3252.72+5739.02j,+3.65228e+06+1.22975e+06j
2013-08-28 19:35:30 PST,+223.475-78.1114j,-106.254-93.3325j,-38.6003+202.64j,+6596.75-52.0701j,-3343.4-5687.04j,-3253.33+5738.99j,+3.65284e+06+1.23359e+06j
2013-08-28 19:36:00 PST,+225.481-79.6689j,-105.206-92.6412j,-38.5079+208.312j,+6596.53-52.4j,-3343.57-5686.69j,-3252.93+5738.96j,+3.69091e+06+1.25887e+06j
2013-08-28 19:36:30 PST,+214.001-73.2493j,-114.342-98.3175j,-37.7079+198.459j,+6596.94-51.4047j,-3342.93-5687.51j,-3253.99+5738.82j,+3.61856e+06+1.22326e+06j
2013-08-28 19:37:00 PST,+206.545-69.2416j,-109.986-95.5755j,-37.4403+183.039j,+6598.04-49.1361j,-3341.51-5689.59j,-3256.51+5738.63j,+3.44981e+06+1.13433e+06j
2013-08-28 19:37:30 PST,+214.119-73.1078j,-108.802-95.4236j,-37.3781+181.33j,+6598.31-48.5785j,-3341.16-5690.12j,-3257.15+5738.6j,+3.4852e+06+1.14838e+06j
2013-08-28 19:38:00 PST,+222.64-76.8396j,-112.856-97.952j,-37.7155+178.014j,+6597.67-50.0726j,-3342.13-5688.83j,-3255.55+5738.79j,+3.55154e+06+1.17356e+06j
2013-08-28 19:38:30 PST,+240.713-86.5239j,-110.943-96.6549j,-37.788+174.281j,+6596.78-52.066j,-3343.4-5687.09j,-3253.42+5739.02j,+3.63619e+06+1.21618e+06j
2013-08-28 19:39:00 PST,+232.075-81.9644j,-116.266-99.9691j,-38.0329+189.342j,+6596.72-52.231j,-3343.52-5686.93j,-3253.21+5739.04j,+3.70284e+06+1.25322e+06j
2013-08-28 19:39:30 PST,+230.143-81.3058j,-118.582-101.256j,-37.9312+201.035j,+6595.91-53.7474j,-3344.43-5685.46j,-3251.47+5739.1j,+3.77174e+06+1.29544e+06j
2013-08-28 19:40:00 PST,+237.194-85.9979j,-113.716-98.1299j,-38.1313+216.084j,+6594.76-55.5317j,-3345.4-5683.6j,-3249.34+5739j,+3.87117e+06+1.35529e+06j
2013-08-28 19:40:30 PST,+245.747-90.9639j,-111.248-96.6552j,-38.4457+219.852j,+6594.71-55.5523j,-3345.38-5683.56j,-3249.31+5738.97j,+3.93384e+06+1.38889e+06j
2013-08-28 19:41:00 PST,+238.126-87.2054j,-107.803-94.5306j,-38.7127+217.042j,+6595.3-54.3842j,-3344.67-5684.65j,-3250.6+5738.89j,+3.84461e+06+1.34219e+06j
2013-08-28 19:41:30 PST,+235.998-85.8279j,-102.713-91.8161j,-38.4528+195.058j,+6596.36-52.389j,-3343.47-5686.57j,-3252.89+5738.81j,+3.67124e+06+1.24472e+06j
2013-08-28 19:42:00 PST,+229.893-81.7013j,-103.542-92.0824j,-38.1342+188.608j,+6597.79-49.679j,-3341.84-5689.15j,-3255.95+5738.69j,+3.59726e+06+1.20423e+06j
2013-08-28 19:42:30 PST,+229.739-81.6102j,-107.816-95.1819j,-38.2554+201.486j,+6597.51-50.1925j,-3342.15-5688.65j,-3255.35+5738.71j,+3.7024e+06+1.25848e+06j
2013-08-28 19:43:00 PST,+235.782-84.5351j,-119.19-101.426j,-38.2841+204.536j,+6596.33-52.5745j,-3343.62-5686.42j,-3252.7+5738.88j,+3.83335e+06+1.32945e+06j
2013-08-28 19:43:30 PST,+238.057-85.237j,-119.322-101.442j,-38.1096+210.311j,+6595.31-54.5355j,-3344.81-5684.56j,-3250.48+5738.97j,+3.88132e+06+1.35307e+06j
2013-08-28 19:44:00 PST,+230.776-81.6833j,-115.342-99.1518j,-37.9547+194.031j,+6595.57-54.1192j,-3344.58-5684.99j,-3250.99+5738.99j,+3.7129e+06+1.26332e+06j
2013-08-28 19:44:30 PST,+217.698-74.2526j,-115.553-99.5557j,-38.2479+191.102j,+6597.26-50.796j,-3342.56-5688.1j,-3254.69+5738.79j,+3.61369e+06+1.20579e+06j
2013-08-28 19:45:00 PST,+218.027-74.2302j,-112.519-98.3381j,-38.3061+194.774j,+6596.82-50.2024j,-3341.82-5688.01j,-3254.98+5738.11j,+3.6197e+06+1.2043e+06j
2013-08-28 19:45:30 PST,+231.4-81.9512j,-107.385-95.0475j,-38.4163+190.441j,+6597.72-48.4856j,-3340.77-5689.68j,-3256.95+5738.04j,+3.64811e+06+1.22275e+06j
2013-08-28 19:46:00 PST,+224.208-78.2075j,-112.966-98.6678j,-38.4837+189.112j,+6597.04-49.8077j,-3341.58-5688.41j,-3255.45+5738.11j,+3.63218e+06+1.21248e+06j
2013-08-28 19:46:30 PST,+228.144-80.4488j,-119.252-101.926j,-38.0375+188.694j,+6597.47-48.821j,-3340.95-5689.27j,-3256.53+5737.99j,+3.69399e+06+1.25378e+06j
2013-08-28 19:47:00 PST,+247.993-91.6976j,-108.278-94.7895j,-38.183+195.715j,+6595.5-52.6978j,-3343.3-5685.68j,-3252.21+5738.23j,+3.78865e+06+1.30785e+06j
2013-08-28 19:47:30 PST,+235.273-84.2526j,-105.312-92.8971j,-37.8334+191.614j,+6596.3-50.7848j,-3342.05-5687.32j,-3254.25+5737.96j,+3.6591e+06+1.23876e+06j
2013-08-28 19:48:00 PST,+228.588-81.2248j,-108.394-94.6891j,-38.0607+190.579j,+6596.84-49.7448j,-3341.42-5688.28j,-3255.41+5737.9j,+3.63023e+06+1.22666e+06j
2013-08-28 19:48:30 PST,+229.218-80.9215j,-111.764-97.1405j,-38.0881+191.151j,+6597.29-48.8977j,-3340.92-5689.09j,-3256.37+5737.87j,+3.66304e+06+1.23787e+06j
2013-08-28 19:49:00 PST,+221.007-76.2495j,-113.247-98.0141j,-37.819+184.96j,+6596.76-50.1108j,-3341.71-5688.01j,-3255.05+5738.02j,+3.5821e+06+1.19359e+06j
2013-08-28 19:49:30 PST,+220.416-76.0797j,-119.604-101.932j,-37.7049+189.084j,+6597.31-49.0756j,-3341.09-5688.99j,-3256.21+5737.97j,+3.64512e+06+1.23031e+06j
2013-08-28 19:50:00 PST,+211.728-71.0714j,-116.316-100.116j,-37.7353+191.346j,+6597.67-48.5673j,-3340.84-5689.55j,-3256.82+5738.03j,+3.57942e+06+1.19259e+06j
2013-08-28 19:50:30 PST,+227.457-79.9449j,-106.79-94.7135j,-38.2074+197.941j,+6598.32-47.265j,-3340.02-5690.81j,-3258.29+5737.95j,+3.66056e+06+1.23385e+06j
2013-08-28 19:51:00 PST,+235.734-84.6193j,-117.597-100.928j,-38.5839+209.441j,+6596.9-50.1275j,-3341.79-5688.14j,-3255.09+5738.14j,+3.85382e+06+1.33839e+06j
2013-08-28 19:51:30 PST,+236.406-84.9068j,-107.891-94.9127j,-38.9853+205.407j,+6595.46-53.0383j,-3343.58-5685.46j,-3251.86+5738.36j,+3.76955e+06+1.28777e+06j
2013-08-28 19:52:00 PST,+224.989-78.7118j,-108.377-95.5035j,-38.7284+204.963j,+6597.1-49.8686j,-3341.66-5688.44j,-3255.41+5738.19j,+3.69582e+06+1.25041e+06j
2013-08-28 19:52:30 PST,+210.095-70.2933j,-111.889-97.5119j,-38.602+194.605j,+6598.15-47.5874j,-3340.22-5690.46j,-3257.9+5737.95j,+3.5606e+06+1.1773e+06j
2013-08-28 19:53:00 PST,+220.199-75.6258j,-112.64-98.2836j,-38.6325+197.102j,+6598.61-46.8638j,-3339.82-5691.24j,-3258.77+5737.99j,+3.64897e+06+1.22216e+06j
2013-08-28 19:53:30 PST,+223.255-77.3316j,-107.909-95.2371j,-38.4068+197.243j,+6598.48-47.0011j,-3339.87-5691.07j,-3258.59+5737.95j,+3.6361e+06+1.21817e+06j
2013-08-28 19:54:00 PST,+220.849-76.276j,-115.366-99.4333j,-38.2799+190.886j,+6597.88-48.0797j,-3340.51-5690j,-3257.36+5737.97j,+3.63195e+06+1.21905e+06j
2013-08-28 19:54:30 PST,+233.922-83.256j,-120.758-103.237j,-38.1395+187.939j,+6597.76-48.4704j,-3340.79-5689.71j,-3256.99+5738.07j,+3.74084e+06+1.27342e+06j
2013-08-28 19:55:00 PST,+232.284-82.0697j,-126.135-106.277j,-38.0252+195.673j,+6596.99-51.3724j,-3342.92-5687.58j,-3254.08+5738.85j,+3.80939e+06+1.31012e+06j
2013-08-28 19:55:30 PST,+233.084-82.4021j,-120.585-102.727j,-38.1036+195.083j,+6596.74-51.9123j,-3343.26-5687.1j,-3253.48+5738.9j,+3.77277e+06+1.28985e+06j
2013-08-28 19:56:00 PST,+228.295-80.4204j,-110.778-96.7105j,-38.0714+197.251j,+6597.28-50.7344j,-3342.5-5688.17j,-3254.76+5738.78j,+3.68649e+06+1.24936e+06j
2013-08-28 19:56:30 PST,+223.804-78.1473j,-112.819-97.7403j,-37.7308+193.236j,+6597.76-49.3977j,-3341.59-5689.24j,-3256.16+5738.53j,+3.64528e+06+1.23248e+06j
2013-08-28 19:57:00 PST,+217.538-75.0115j,-104.669-93.0299j,-37.7317+196.028j,+6597.92-49.0163j,-3341.34-5689.57j,-3256.56+5738.47j,+3.56579e+06+1.19079e+06j
2013-08-28 19:57:30 PST,+230.045-82.1556j,-105.47-93.4749j,-38.4502+207.663j,+6598.58-47.7067j,-3340.53-5690.82j,-3258.02+5738.39j,+3.72308e+06+1.27502e+06j
2013-08-28 19:58:00 PST,+227.191-80.1585j,-104.036-92.8193j,-38.2814+214.175j,+6597.37-50.3368j,-3342.2-5688.45j,-3255.13+5738.65j,+3.73229e+06+1.27647e+06j
2013-08-28 19:58:30 PST,+223.512-77.9212j,-108.182-95.2126j,-38.6798+216.401j,+6597.94-49.4033j,-3341.68-5689.4j,-3256.21+5738.68j,+3.74958e+06+1.28307e+06j
2013-08-28 19:59:00 PST,+228.283-80.6815j,-101.092-90.6502j,-38.3042+199.551j,+6598.25-48.6518j,-3341.18-5690.06j,-3257.05+5738.57j,+3.63366e+06+1.22373e+06j
2013-08-28 19:59:30 PST,+239.349-86.2403j,-102.473-91.6519j,-38.2897+200.25j,+6598.23-48.6177j,-3341.13-5690.08j,-3257.09+5738.55j,+3.72121e+06+1.26676e+06j
2013-08-28 20:00:00 PST,+234.725-83.8337j,-102.399-91.5991j,-38.4086+200.521j,+6597.14-49.5995j,-3341.44-5688.63j,-3255.68+5738.09j,+3.69156e+06+1.2503e+06j
2013-08-28 20:00:30 PST,+229.768-80.9717j,-105.749-94.3247j,-38.0162+197.339j,+6597.38-48.6465j,-3340.74-5689.3j,-3256.62+5737.82j,+3.66582e+06+1.23407e+06j
2013-08-28 20:01:00 PST,+228.82-80.7635j,-104.225-93.4248j,-37.8608+191.307j,+6598.94-45.3435j,-3338.66-5692.31j,-3260.27+5737.52j,+3.61447e+06+1.21043e+06j
2013-08-28 20:01:30 PST,+223.863-77.7884j,-116.872-100.684j,-37.9507+190.068j,+6598.15-46.9571j,-3339.67-5690.79j,-3258.47+5737.64j,+3.65822e+06+1.23318e+06j
2013-08-28 20:02:00 PST,+221.243-76.3811j,-116.538-100.43j,-37.9912+188.595j,+6598.17-47.0303j,-3339.75-5690.76j,-3258.42+5737.69j,+3.63001e+06+1.21789e+06j
2013-08-28 20:02:30 PST,+225.038-78.2293j,-111.986-97.4943j,-37.9704+180.714j,+6598.38-46.5134j,-3339.4-5691.22j,-3258.99+5737.62j,+3.57796e+06+1.18857e+06j
2013-08-28 20:03:00 PST,+225.334-77.8884j,-118.768-101.546j,-38.344+186.315j,+6598.42-46.665j,-3339.55-5691.17j,-3258.87+5737.73j,+3.65901e+06+1.2274e+06j
2013-08-28 20:03:30 PST,+225.286-78.003j,-105.33-93.7904j,-38.7546+190.848j,+6599.15-45.2247j,-3338.66-5692.54j,-3260.47+5737.64j,+3.59717e+06+1.19092e+06j
2013-08-28 20:04:00 PST,+238.063-85.4387j,-110.811-96.7133j,-38.9114+195.943j,+6598.2-47.1695j,-3339.87-5690.76j,-3258.33+5737.79j,+3.74635e+06+1.27528e+06j
2013-08-28 20:04:30 PST,+232.541-82.4105j,-111.549-97.2584j,-38.2423+199.277j,+6597.42-48.5524j,-3340.68-5689.38j,-3256.73+5737.81j,+3.73212e+06+1.27171e+06j
2013-08-28 20:05:00 PST,+225.253-78.6234j,-106.22-94.2433j,-37.7197+195.582j,+6598.51-46.5277j,-3339.47-5691.33j,-3259.02+5737.74j,+3.62621e+06+1.21911e+06j
2013-08-28 20:05:30 PST,+229.577-80.9901j,-111.276-97.4779j,-37.7433+192.751j,+6598.88-45.5867j,-3338.85-5692.13j,-3260.03+5737.59j,+3.67401e+06+1.24373e+06j
2013-08-28 20:06:00 PST,+226.216-79.1224j,-103.451-92.9673j,-37.6384+196.591j,+6599.66-44.1856j,-3338.02-5693.51j,-3261.62+5737.57j,+3.62179e+06+1.21611e+06j
2013-08-28 20:06:30 PST,+226.382-79.1734j,-108.779-95.8334j,-37.4785+192.181j,+6599.28-44.8009j,-3338.36-5692.86j,-3260.9+5737.54j,+3.63107e+06+1.22333e+06j
2013-08-28 20:07:00 PST,+221.382-76.3485j,-105.925-94.0575j,-37.6816+188.422j,+6599.6-44.1345j,-3337.95-5693.47j,-3261.64+5737.49j,+3.55747e+06+1.18159e+06j
2013-08-28 20:07:30 PST,+215.285-72.9047j,-102.81-92.2821j,-37.9139+195.889j,+6600.21-43.0014j,-3337.27-5694.56j,-3262.9+5737.44j,+3.54028e+06+1.17105e+06j
2013-08-28 20:08:00 PST,+218.214-74.7979j,-108.326-95.7341j,-37.6309+188.894j,+6599.34-44.6308j,-3338.25-5692.99j,-3261.07+5737.51j,+3.55654e+06+1.18108e+06j
2013-08-28 20:08:30 PST,+217.985-74.4452j,-122.227-104.273j,-37.1138+173.985j,+6599.76-43.9596j,-3337.89-5693.66j,-3261.89+5737.54j,+3.5629e+06+1.18418e+06j
2013-08-28 20:09:00 PST,+221.646-76.3926j,-124.725-105.668j,-37.8043+189.554j,+6599.07-45.3502j,-3338.75-5692.38j,-3260.32+5737.64j,+3.6949e+06+1.25235e+06j
2013-08-28 20:09:30 PST,+220.629-75.8015j,-126.353-106.284j,-37.5361+181.567j,+6597.99-47.5491j,-3340.11-5690.33j,-3257.89+5737.8j,+3.65022e+06+1.22979e+06j
2013-08-28 20:10:00 PST,+220.948-75.5326j,-122.795-104.051j,-38.0591+191.713j,+6598.53-44.9261j,-3338.11-5692.12j,-3260.42+5736.96j,+3.68744e+06+1.24683e+06j
2013-08-28 20:10:30 PST,+215.571-72.6543j,-115.083-99.7678j,-38.074+189.028j,+6598.96-44.1902j,-3337.69-5692.86j,-3261.26+5736.96j,+3.58644e+06+1.19011e+06j
2013-08-28 20:11:00 PST,+213.019-71.4274j,-110.352-97.1275j,-38.2335+200.867j,+6598.93-44.3397j,-3337.8-5692.77j,-3261.1+5737.01j,+3.60718e+06+1.20162e+06j
2013-08-28 20:11:30 PST,+216.984-73.7081j,-107.696-95.6857j,-38.1442+192.644j,+6600.02-42.0212j,-3336.33-5694.88j,-3263.67+5736.79j,+3.56907e+06+1.18133e+06j
2013-08-28 20:12:00 PST,+226.837-79.2967j,-107.564-95.544j,-37.706+191.174j,+6600.12-41.6987j,-3336.1-5695.15j,-3264.02+5736.72j,+3.62323e+06+1.21544e+06j
2013-08-28 20:12:30 PST,+241.059-87.5238j,-104.017-93.1947j,-37.5943+196.538j,+6598.14-45.5349j,-3338.42-5691.54j,-3259.72+5736.93j,+3.72227e+06+1.2724e+06j
2013-08-28 20:13:00 PST,+247.442-91.2107j,-96.1068-88.0197j,-37.8676+192.663j,+6597.78-46.309j,-3338.9-5690.87j,-3258.89+5737.01j,+3.68731e+06+1.25399e+06j
2013-08-28 20:13:30 PST,+240.839-87.6548j,-100.78-90.9056j,-37.5235+191.091j,+6598.46-44.8556j,-3337.99-5692.17j,-3260.48+5736.87j,+3.66556e+06+1.24558e+06j
2013-08-28 20:14:00 PST,+244.572-88.9019j,-107.14-94.4712j,-37.524+186.526j,+6599.44-42.8221j,-3336.72-5694.02j,-3262.74+5736.7j,+3.70573e+06+1.26438e+06j
2013-08-28 20:14:30 PST,+233.074-82.2731j,-109.089-96.0905j,-37.4491+193.825j,+6598.64-44.5492j,-3337.82-5692.45j,-3260.82+5736.87j,+3.68681e+06+1.24994e+06j
2013-08-28 20:15:00 PST,+227.422-78.9695j,-113.136-98.5779j,-37.6446+206.209j,+6599.01-43.131j,-3336.78-5693.46j,-3262.2+5736.47j,+3.74864e+06+1.28326e+06j
2013-08-28 20:15:30 PST,+229.743-80.5031j,-114.403-99.3694j,-37.822+199.356j,+6598.38-44.4862j,-3337.64-5692.24j,-3260.72+5736.61j,+3.73394e+06+1.27359e+06j
2013-08-28 20:16:00 PST,+232.051-81.8438j,-117.855-101.207j,-37.6388+189.3j,+6598.42-44.3997j,-3337.59-5692.31j,-3260.84+5736.6j,+3.71293e+06+1.26418e+06j
2013-08-28 20:16:30 PST,+231.477-81.5137j,-117.176-100.716j,-37.6512+179.881j,+6598.57-44.044j,-3337.36-5692.63j,-3261.24+5736.56j,+3.6501e+06+1.22924e+06j
2013-08-28 20:17:00 PST,+223.524-77.2036j,-118.256-101.915j,-37.8284+175.955j,+6600.12-40.8272j,-3335.35-5695.56j,-3264.79+5736.29j,+3.58616e+06+1.1915e+06j
2013-08-28 20:17:30 PST,+218.437-74.9741j,-113.262-98.8836j,-37.8486+185.209j,+6599.92-41.3376j,-3335.69-5695.13j,-3264.22+5736.37j,+3.5717e+06+1.18844e+06j
2013-08-28 20:18:00 PST,+217.902-74.5277j,-106.211-95.2529j,-38.2929+197.819j,+6599.25-42.746j,-3336.57-5693.85j,-3262.65+5736.49j,+3.59763e+06+1.19519e+06j
2013-08-28 20:18:30 PST,+219.665-75.2276j,-96.8413-89.2821j,-38.2625+193.038j,+6600.37-40.6055j,-3335.27-5695.91j,-3265.07+5736.39j,+3.51673e+06+1.15223e+06j
2013-08-28 20:19:00 PST,+227.187-79.0759j,-100.802-91.5249j,-38.5035+198.935j,+6600.7-39.8987j,-3334.82-5696.56j,-3265.85+5736.32j,+3.62719e+06+1.21072e+06j
2013-08-28 20:19:30 PST,+223.934-77.1649j,-97.3618-89.3088j,-38.4833+212.622j,+6599.71-41.9453j,-3336.1-5694.68j,-3263.56+5736.48j,+3.65982e+06+1.22952e+06j
2013-08-28 20:20:00 PST,+221.325-75.7779j,-98.6921-89.7992j,-38.2357+206.25j,+6599.03-43.7177j,-3337.3-5693.19j,-3261.69+5736.78j,+3.61238e+06+1.20594e+06j
2013-08-28 20:20:30 PST,+222.635-76.9514j,-105.003-93.5787j,-37.6978+198.908j,+6598.84-43.866j,-3337.34-5692.95j,-3261.48+5736.69j,+3.6197e+06+1.21597e+06j
2013-08-28 20:21:00 PST,+221.71-76.3572j,-110.924-97.6104j,-37.2959+192.681j,+6599.11-43.3301j,-3337.01-5693.44j,-3262.08+5736.66j,+3.61929e+06+1.21468e+06j
2013-08-28 20:21:30 PST,+220.06-75.5375j,-116.716-101.287j,-37.3649+179.03j,+6599.29-43.0269j,-3336.84-5693.74j,-3262.46+5736.67j,+3.57059e+06+1.18533e+06j
2013-08-28 20:22:00 PST,+229.664-80.6595j,-120.494-103.106j,-37.4801+178.362j,+6600.39-40.7983j,-3335.46-5695.81j,-3264.95+5736.5j,+3.65388e+06+1.23276e+06j
2013-08-28 20:22:30 PST,+213.625-71.5076j,-116.204-100.516j,-37.4066+168.561j,+6600.43-40.7872j,-3335.48-5695.83j,-3264.97+5736.53j,+3.46214e+06+1.12564e+06j
2013-08-28 20:23:00 PST,+215.377-72.3222j,-120.91-103.263j,-37.7957+174.595j,+6600.92-39.8087j,-3334.87-5696.74j,-3266.05+5736.46j,+3.54105e+06+1.16667e+06j
2013-08-28 20:23:30 PST,+220.826-75.0149j,-129.38-108.141j,-38.0657+177.573j,+6599.13-43.5725j,-3337.24-5693.31j,-3261.91+5736.8j,+3.65085e+06+1.22197e+06j
2013-08-28 20:24:00 PST,+219.894-74.6686j,-114.23-99.6017j,-38.2269+192.378j,+6599.03-43.8833j,-3337.46-5693.09j,-3261.57+5736.87j,+3.63097e+06+1.20915e+06j
2013-08-28 20:24:30 PST,+220.621-74.9851j,-110.241-97.1108j,-38.4622+198.17j,+6599.32-43.3141j,-3337.1-5693.63j,-3262.2+5736.84j,+3.64233e+06+1.21471e+06j
2013-08-28 20:25:00 PST,+217.163-73.3394j,-101.478-91.9077j,-38.8117+203.298j,+6600.47-39.4965j,-3334.37-5696.54j,-3266.06+5735.92j,+3.59106e+06+1.18848e+06j
2013-08-28 20:25:30 PST,+222.774-77.1123j,-94.6602-87.7247j,-38.7866+199.231j,+6600.6-39.113j,-3334.09-5696.87j,-3266.48+5735.84j,+3.55828e+06+1.17537e+06j
2013-08-28 20:26:00 PST,+223.041-77.4693j,-99.7498-90.9032j,-38.8767+188.979j,+6600.58-39.118j,-3334.09-5696.84j,-3266.48+5735.83j,+3.5366e+06+1.1621e+06j
2013-08-28 20:26:30 PST,+229.105-80.6664j,-104.249-93.7386j,-38.6589+184.632j,+6600.55-39.289j,-3334.23-5696.74j,-3266.33+5735.9j,+3.58229e+06+1.1861e+06j
2013-08-28 20:27:00 PST,+232.542-82.2568j,-108.27-96.4262j,-38.6399+202.656j,+6600.45-39.5436j,-3334.39-5696.51j,-3266.04+5735.93j,+3.73706e+06+1.26922e+06j
